Group,Optimizer,JoinOrder,ExecutionTime,Loop,Table,Edge
9b.sql,Reinforcement Learning,5-0-2-1-7-6-4-3-,692.829,37,8,9
9b.sql,Reinforcement Learning,5-2-1-4-0-3-6-7-,699.404,29,8,9
9b.sql,Reinforcement Learning,5-0-2-1-6-4-3-7-,694.826,28,8,9
9b.sql,Reinforcement Learning,5-0-2-1-6-7-4-3-,697.632,24,8,9
9c.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,1166.73,34,8,9
9c.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,1153.62,27,8,9
9c.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,1156.25,16,8,9
9c.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,1157.88,60,8,9
9c.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,1158.77,24,8,9
9c.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,1168.99,9,8,9
9c.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,1163.28,18,8,9
9c.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,1161.52,44,8,9
9c.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,1168.98,34,8,9
9c.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,1162.69,9,8,9
9c.sql,Reinforcement Learning,5-0-2-6-1-4-3-7-,943.894,43,8,9
9c.sql,Reinforcement Learning,5-2-7-1-4-3-0-6-,940.586,95,8,9
9c.sql,Reinforcement Learning,5-0-2-1-4-3-6-7-,935.273,16,8,9
9c.sql,Reinforcement Learning,5-0-2-1-6-4-7-3-,926.228,68,8,9
9c.sql,Reinforcement Learning,5-2-1-4-6-7-0-3-,929.223,8,8,9
9c.sql,Reinforcement Learning,5-2-7-6-4-1-0-3-,936.655,19,8,9
9c.sql,Reinforcement Learning,5-0-2-1-6-4-3-7-,933.038,9,8,9
9c.sql,Reinforcement Learning,5-0-2-1-4-3-7-6-,928.377,54,8,9
9c.sql,Reinforcement Learning,5-0-2-1-6-4-3-7-,945.896,38,8,9
9d.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,1254.22,9,8,9
9d.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,1253.44,24,8,9
9d.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,1244.87,23,8,9
9d.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,1254.61,49,8,9
9d.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,1241.83,32,8,9
9d.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,1246.43,87,8,9
9d.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,1251.33,51,8,9
9d.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,1246.57,13,8,9
9d.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,1256.19,19,8,9
9d.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,1252,19,8,9
9d.sql,Reinforcement Learning,5-2-7-4-3-1-6-0-,1132.67,45,8,9
9d.sql,Reinforcement Learning,5-2-7-4-6-3-1-0-,1123.7,30,8,9
9d.sql,Reinforcement Learning,5-2-7-4-3-1-0-6-,1129.19,16,8,9
9d.sql,Reinforcement Learning,5-2-7-4-1-3-6-0-,1126.59,9,8,9
9d.sql,Reinforcement Learning,5-2-7-4-3-6-1-0-,1123.39,28,8,9
9d.sql,Reinforcement Learning,5-2-7-4-3-1-6-0-,1122.06,30,8,9
9d.sql,Reinforcement Learning,5-2-7-4-3-6-1-0-,1117.63,11,8,9
9d.sql,Reinforcement Learning,5-2-7-4-3-1-6-0-,1123.04,11,8,9
9d.sql,Reinforcement Learning,5-2-7-4-6-3-1-0-,1129.87,32,8,9
9d.sql,Reinforcement Learning,5-2-7-4-3-1-6-0-,1124.93,27,8,9
